date,Baseflow,Runoff,Direct Precip,PET,Creek Inflow,Dam Outflow,Obs
2019-01-01,16.05925956216275,0,1.0884281120796855,-0.456110459,11.2697568,-14.9472,1.595464902993487
2019-01-02,15.865598401019696,0,4.021424857071925,-0.565151326,11.474611200000002,-15.0336,1.505779292023224
2019-01-03,15.688412511431247,0,0,-0.4156123,11.3489856,-15.12,1.662489147
2019-01-04,15.49193475272134,0,0.1546701868109997,-0.234874569,11.036908799999999,-15.12,1.593163162684702
2019-01-05,15.227321330108756,0,1.0826913076713713,-0.619967381,10.8316224,-15.2064,1.5661774629053473
2019-01-06,15.008210392812238,0,2.6293931757785547,-0.547376538,10.631952,-15.2928,1.6149873415389786
2019-01-07,15.52481131074504,3.8078844547027777,9.589551582,-0.611851707,10.4659776,-15.3792,1.6132537543207934
2019-01-08,15.636657745444811,0,3.7120844834499267,-0.775350261,10.3394016,-15.4656,1.6418864096515269
2019-01-09,15.622811068516135,0,1.3920316812933704,-0.735013821,13.6306368,-15.552,1.6143388345925893
2019-01-10,15.470608852954967,0,0.3093403736219994,-0.513134939,13.995936,-15.6384,1.5306075964883847
2019-01-11,15.349400494350036,0,0.15467018680818626,-0.286576575,10.6657344,-15.7248,1.7240376300271696
2019-01-12,15.191229625859513,0,0,-0.248205337,10.314,-15.8112,1.5994990075851403
2019-01-13,14.985592325585264,0,0.1546701868109997,-0.238488004,10.2342528,-15.8976,1.5634517789232425
2019-01-14,14.796595740176066,0,1.2373614944851845,-0.255943237,10.0980864,-15.984,1.5888425367455807
2019-01-15,14.599291119735188,0,2.1653826153455555,-0.422832702,9.967968,-16.0704,1.6254125355597089
2019-01-16,14.395688038226497,0,0.3093403736191859,-0.43551789,9.8441568,-16.1568,1.610716228
2019-01-17,14.202956148646885,0,2.004975624129055,-0.485516031,9.731836800000002,-16.3296,1.6348242682349656
2019-01-18,13.953955953483396,0,4.794775791,-0.311098253,9.583660800000002,-16.416,1.6514740037311169
2019-01-19,13.818941708295318,0,2.9387335493977402,-0.463046236,9.432288,-16.5024,1.6262380066975586
2019-01-20,13.613325469062582,0,0.3093403736192903,-0.037632509,9.33768,-16.5888,1.6477179688076078
2019-01-21,13.416180500114082,0,0.30934037362189504,-1.05E-06,9.2202624,-16.6752,1.6270137419787463
2019-01-22,14.841043439617998,11.928525917961213,20.41646465897881,0,9.041155199999999,-16.7616,1.5679347208893148
2019-01-23,15.261245435502826,0,1.3920316812933704,-0.431562905,8.871465599999999,-16.848,1.650143545
2019-01-24,15.333889120956618,0,3.8667546702609252,-0.65106388,18.623087999999996,-17.0208,1.6089220199266674
2019-01-25,15.204344289880526,0,0.1546701868109997,-0.472442719,19.7636544,-17.1072,1.6400377030736175
2019-01-26,15.17227877012326,0,2.9387335493977402,-0.285898652,10.303113600000001,-17.1936,1.66806845
2019-01-27,15.076786727553532,0,8.352190087763036,-0.108694661,9.651312000000003,-17.28,1.754114893429222
